userId,profile
64854,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action."
64856,"This person likes anime genres such as Comedy, Romance, School, Adventure, Slice of Life, Action."
64873,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Psychological, Fantasy, Action, Harem, Ecchi."
64880,"This person likes anime genres such as Comedy, Romance, Shounen, Demons, School, Supernatural, Sci-Fi, Drama, Adventure, Shoujo, Slice of Life, Fantasy, Super Power, Action, Music, Magic, Sports."
64898,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Mystery, Adventure, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
64905,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Harem, Ecchi."
64915,"This person likes anime genres such as Comedy, Shounen, Supernatural, Drama, Adventure, Fantasy, Action."
64919,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Shoujo, Slice of Life, Action."
64950,"This person likes anime genres such as Sci-Fi, Super Power, Shounen, Action."
64968,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Horror, Adventure, Psychological, Fantasy, Action, Demons, Harem, Ecchi."
64971,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Action, Parody, Harem, Ecchi."
64979,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Seinen, Slice of Life, Military, Fantasy, Action, Harem, Ecchi."
64986,"This person likes anime genres such as Comedy, Romance, Thriller, School, Drama, Slice of Life, Psychological, Action, Harem."
64992,This person likes anime genres such as Sci-Fi.
65005,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Super Power, Action."
65019,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Military, Super Power, Action, Sports, Mecha."
65025,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Military, Fantasy, Action, Mecha."
65026,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Adventure, Fantasy, Action, Ecchi."
65040,"This person likes anime genres such as Sci-Fi, Drama, Supernatural, Action."
65042,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life."
65045,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Shoujo, Fantasy, Action, Demons, Magic."
65050,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Seinen, Action, Sports, Harem, Mecha."
65060,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Military, Action, Sports."
65063,"This person likes anime genres such as Romance, School."
65081,This person likes anime genres such as .
65085,"This person likes anime genres such as Romance, School, Sci-Fi, Drama, Slice of Life, Music."
65086,"This person likes anime genres such as Comedy, Shounen, Drama, Adventure, Fantasy, Military, Action."
65088,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Shoujo, Fantasy, Action, Thriller."
65100,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Psychological, Action, Thriller."
65105,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Seinen, Slice of Life, Fantasy, Action, Harem, Ecchi."
65108,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Magic, Thriller, Mecha."
65110,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Military, Fantasy, Action, Thriller."
65117,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Historical, Adventure, Fantasy, Action."
65125,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Thriller."
65132,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Historical, Adventure, Shoujo, Slice of Life, Fantasy, Action, Sports."
65146,"This person likes anime genres such as Romance, Drama, Fantasy, Action, Magic, Thriller."
65152,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Shoujo, Military, Magic, Ecchi."
65155,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Horror, Mystery, Historical, Psychological, Fantasy, Action, Mecha."
65156,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Thriller, Ecchi."
65158,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Fantasy, Action, Ecchi."
65161,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Adventure, Fantasy, Military, Super Power, Action, Demons, Harem, Ecchi."
65175,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Adventure, Fantasy."
65181,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Drama, Fantasy, Military, Action, Harem, Mecha."
65203,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Magic, Harem, Ecchi."
65206,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Historical, Slice of Life, Psychological, Fantasy, Military, Action, Music, Magic, Sports, Thriller."
65230,"This person likes anime genres such as Drama, Action."
65237,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Sports, Thriller."
65239,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
65261,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Sports."
65276,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Military, Fantasy, Super Power, Ecchi, Action, Magic, Harem, Mecha."
65299,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Horror, Adventure, Historical, Seinen, Fantasy, Military, Action, Demons, Ecchi."
65303,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Action, Harem, Ecchi."
65311,"This person likes anime genres such as Comedy, Shounen, Supernatural, Drama, Adventure, Fantasy, Military, Super Power, Action, Magic, Thriller."
65318,"This person likes anime genres such as Comedy, Romance, Thriller, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
65327,This person likes anime genres such as Thriller.
65333,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Super Power, Action, Harem, Ecchi."
65345,"This person likes anime genres such as Comedy, School, Adventure, Fantasy, Action, Ecchi."
65360,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Adventure, Fantasy, Action, Thriller."
65367,"This person likes anime genres such as Sci-Fi, Thriller, Action."
65368,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Fantasy, Action."
65400,"This person likes anime genres such as Comedy, Sci-Fi, Adventure, Fantasy, Action."
65405,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Psychological, Military, Fantasy, Action, Thriller."
65406,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Magic, Harem, Ecchi."
65414,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Fantasy, Action, Thriller."
65420,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Military, Super Power, Action."
65465,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Ecchi."
65469,"This person likes anime genres such as Shounen, Sci-Fi, Supernatural, Adventure, Military, Fantasy, Action, Thriller."
65477,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Fantasy, Action, Harem, Ecchi."
65478,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Psychological, Romance, Sci-Fi, Space, Action, Thriller, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
65487,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Fantasy, Super Power, Action, Harem, Ecchi."
65491,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Adventure, Military, Fantasy, Ecchi, Action, Harem, Mecha."
65497,"This person likes anime genres such as Sci-Fi, Drama, Slice of Life, School."
65500,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Historical, Slice of Life, Fantasy, Military, Action."
65506,"This person likes anime genres such as Comedy, Romance, Shounen, Harem, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Military, Fantasy, Action, Thriller."
65509,"This person likes anime genres such as Comedy, Romance, Game, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Magic, Harem, Ecchi."
65515,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Psychological, Fantasy, Action, Mecha."
65521,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Action, Sports."
65526,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Shoujo, Fantasy, Action, Sports."
65528,"This person likes anime genres such as Comedy, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action."
65553,"This person likes anime genres such as Comedy, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Action."
65557,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Military, Super Power, Action, Harem, Ecchi."
65560,"This person likes anime genres such as Sci-Fi, Comedy."
65563,"This person likes anime genres such as Comedy, Romance, Shounen, School, Shoujo, Fantasy, Action."
65564,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Action, Harem, Ecchi."
65574,This person likes anime genres such as Action.
65582,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Demons, Magic, Harem, Ecchi."
65588,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Sports, Shounen, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
65589,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Seinen, Psychological, Fantasy, Action, Demons, Sports, Harem, Ecchi."
65590,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Military, Fantasy, Action, Magic, Mecha."
65595,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Psychological, Fantasy, Military, Action, Thriller, Mecha."
65607,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Super Power, Action, Harem, Ecchi."
65611,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Seinen, Fantasy, Action."
65612,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Fantasy, Action, Sports, Ecchi."
65623,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Mystery, Shoujo, Slice of Life, Adventure, Seinen, Military, Fantasy, Action, Thriller, Mecha."
65625,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Adventure, Fantasy, Action, Harem, Ecchi."
65627,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Military, Action, Magic, Mecha."
65633,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Action, Harem, Ecchi."
65634,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Mystery, Adventure, Action."
65635,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Demons, Magic, Harem, Ecchi."
65639,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Adventure, Military, Fantasy, Super Power, Action, Harem, Ecchi."
65674,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action, Sports, Harem, Ecchi."
65680,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Action, Demons, Harem, Ecchi."
65682,"This person likes anime genres such as Game, Supernatural, Drama, Adventure, Martial Arts, Fantasy, Shounen, Historical, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, Kids, School, Military, Super Power, Ecchi."
65688,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Adventure, Fantasy, Military, Action, Sports."
65693,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Seinen, Fantasy, Military, Action, Magic, Harem, Ecchi."
65698,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Shoujo, Slice of Life, Josei, Action, Music, Thriller."
65703,"This person likes anime genres such as Sci-Fi, Military, Adventure, Action."
65723,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Psychological, Fantasy, Action, Music, Sports, Thriller."
65728,"This person likes anime genres such as Supernatural, Drama, Seinen, Slice of Life, Adventure, Fantasy, Shounen, Historical, Mystery, Psychological, Romance, Sci-Fi, Horror, Action, Thriller, Comedy, School, Shounen Ai, Shoujo."
65729,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Shoujo, Slice of Life, Fantasy, Action, Sports."
65737,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Sci-Fi, Drama, Historical, Adventure, Slice of Life, Seinen, Fantasy, Action, Music, Magic, Harem, Ecchi."
65743,"This person likes anime genres such as Sci-Fi, Drama, Supernatural, Action."
65744,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Action, Thriller."
65752,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Adventure, Slice of Life, Space, Fantasy, Military, Action, Magic, Mecha."
65754,"This person likes anime genres such as Comedy, Romance, Kids, Shounen, School, Supernatural, Drama, Adventure, Shoujo, Historical, Slice of Life, Fantasy, Military, Action, Magic."
65755,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Sports, Shounen, Historical, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Military, Super Power, Magic, Ecchi."
65757,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Ecchi."
65763,"This person likes anime genres such as School, Sci-Fi, Drama, Slice of Life, Thriller."
65764,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Fantasy, Action, Harem, Mecha."
65770,"This person likes anime genres such as Comedy, Romance, School, Drama, Adventure, Slice of Life, Historical, Fantasy."
65774,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action."
65783,"This person likes anime genres such as Comedy, School, Drama, Adventure, Slice of Life, Parody."
65797,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Fantasy, Action."
65809,"This person likes anime genres such as Comedy, Sci-Fi, Supernatural, Drama, Adventure, Psychological, Action, Thriller."
65822,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Action."
65827,"This person likes anime genres such as Comedy, Shounen, Drama, Adventure, Historical, Fantasy, Action."
65836,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Mystery, Slice of Life, Adventure, Historical, Psychological, Fantasy, Seinen, Action, Sports."
65840,"This person likes anime genres such as Police, Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Seinen, Fantasy, Sports, Shounen, Mystery, Historical, Psychological, Josei, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, Thriller, School, Shoujo, Military, Super Power, Music, Magic, Ecchi."
65842,"This person likes anime genres such as Sci-Fi, Romance, Thriller, Action."
65844,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Martial Arts, Fantasy, Sports, Shounen, Demons, Romance, Sci-Fi, Action, Parody, Harem, Mecha, Comedy, School, Military, Super Power, Ecchi."
65845,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Demons, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Military, Super Power, Magic, Ecchi."
65855,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Military, Action, Demons, Magic."
65856,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Military, Action, Magic, Sports, Harem, Ecchi."
65868,"This person likes anime genres such as Romance, Drama, Action, School."
65869,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Seinen, Slice of Life, Fantasy, Ecchi, Action, Sports, Parody, Harem, Mecha."
65872,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Horror, Historical, Fantasy, Action, Demons, Magic."
65875,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Super Power, Action, Magic, Parody, Harem, Ecchi."
65878,"This person likes anime genres such as Comedy, Romance, Game, School, Sci-Fi, Supernatural, Drama, Seinen, Slice of Life, Fantasy, Action, Magic, Thriller, Ecchi."
65884,"This person likes anime genres such as Sci-Fi, Comedy, School."
65891,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action."
65898,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Shoujo, Slice of Life, Fantasy, Action."
65902,"This person likes anime genres such as Comedy, Romance, Thriller, Shounen, Supernatural, Sci-Fi, Drama, Military, Fantasy, Action, Magic, Harem, Ecchi."
65908,"This person likes anime genres such as Comedy, Drama, Action."
65917,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Psychological, Fantasy, Military, Action, Parody."
65921,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Shoujo, Fantasy, Action, Music, Magic."
65922,"This person likes anime genres such as Comedy, Romance, School, Drama, Action."
65944,"This person likes anime genres such as Comedy, Romance, Shounen, Sci-Fi, Supernatural, Drama, Fantasy, Action, Sports, Mecha."
65949,"This person likes anime genres such as Comedy, Romance, Slice of Life, Shoujo, Fantasy."
65952,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Super Power, Action, Sports."
65953,"This person likes anime genres such as Romance, Drama."
65958,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Mystery, Fantasy, Military, Action, Mecha."
65962,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Adventure, Slice of Life, Fantasy, Action, Harem, Ecchi."
65976,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Psychological, Fantasy, Action, Thriller."
65978,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Slice of Life, Action, Magic, Parody, Harem, Ecchi."
65994,"This person likes anime genres such as Sci-Fi, Drama, Comedy, Slice of Life."
65999,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Military, Action, Mecha."
66000,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Josei."
66005,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Slice of Life, Psychological, Action, Sports."
66008,"This person likes anime genres such as Comedy, Sci-Fi, Drama, Slice of Life, Action."
66024,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Historical, Slice of Life, Shoujo, Psychological, Fantasy, Military, Seinen, Action, Sports."
66025,"This person likes anime genres such as Comedy, Romance, Shoujo."
66027,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Slice of Life, Fantasy, Action, Harem."
66033,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Adventure, Slice of Life, Fantasy, Action, Demons, Harem, Ecchi."
66036,"This person likes anime genres such as Comedy, Shounen, School, Sci-Fi, Drama, Adventure, Space, Military, Fantasy, Action, Sports, Mecha."
66047,"This person likes anime genres such as Comedy, School, Sci-Fi, Drama, Action, Magic, Thriller."
66049,"This person likes anime genres such as Comedy, Romance, Hentai, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Action, Magic, Parody, Harem, Ecchi."
66053,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Mystery, Slice of Life, Fantasy, Military, Super Power, Action, Thriller, Mecha."
66055,"This person likes anime genres such as Comedy, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action."
66058,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Psychological, Fantasy, Military, Action, Thriller."
66059,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Mystery, Fantasy, Military, Action, Thriller."
66069,"This person likes anime genres such as Comedy, Romance, Mecha, Hentai, Shounen, School, Supernatural, Sci-Fi, Drama, Space, Slice of Life, Fantasy, Military, Action, Sports, Parody, Harem, Ecchi."
66071,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Mystery, Super Power, Action, Thriller."
66087,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Historical, Shoujo, Adventure, Slice of Life, Fantasy, Action, Magic."
66091,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Sci-Fi, Drama, Adventure, Slice of Life, Fantasy, Action, Demons, Magic, Harem, Ecchi."
66105,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Drama, Slice of Life, Fantasy, Action, Ecchi."
66115,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Adventure, Shoujo, Fantasy, Action, Magic."
66118,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Fantasy, Shounen, Mystery, Psychological, Romance, Sci-Fi, Action, Thriller, Harem, Comedy, Kids, School, Shoujo, Military, Music, Magic, Ecchi."
66120,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Historical, Shoujo, Slice of Life, Adventure, Fantasy, Military, Action, Magic."
66121,"This person likes anime genres such as Sci-Fi, Drama, Adventure, Fantasy, Military, Action."
66126,"This person likes anime genres such as Comedy, Shounen, Supernatural, Drama, Historical, Adventure, Shoujo, Fantasy, Military, Super Power, Action."
66130,"This person likes anime genres such as Comedy, Romance, Thriller, School, Supernatural, Sci-Fi, Drama, Adventure, Horror, Mystery, Fantasy, Action, Music, Magic, Harem, Ecchi."
66133,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Mystery, Psychological, Fantasy, Action."
66135,"This person likes anime genres such as Comedy, Romance, School, Slice of Life, Music."
66137,"This person likes anime genres such as Comedy, Romance, Shounen, School, Drama, Slice of Life, Sports, Harem, Ecchi."
66142,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Historical, Shoujo, Slice of Life, Fantasy, Action, Music."
66143,"This person likes anime genres such as Comedy, Romance, Shounen, School, Supernatural, Drama, Adventure, Historical, Slice of Life, Fantasy, Action, Parody, Harem."
66144,"This person likes anime genres such as Sci-Fi, Action."
66147,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Shoujo, Fantasy, Military, Action, Mecha."
66148,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Fantasy, Josei, Action."
66155,"This person likes anime genres such as Comedy, Romance, Shounen, Police, School, Supernatural, Drama, Adventure, Shoujo, Mystery, Slice of Life, Historical, Fantasy, Music, Magic, Sports."
66156,"This person likes anime genres such as Comedy, Romance, School, Drama, Slice of Life, Fantasy."
66159,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Martial Arts, Fantasy, Shounen, Historical, Romance, Sci-Fi, Action, Harem, Mecha, Comedy, School, Shoujo, Super Power, Magic, Ecchi."
66161,"This person likes anime genres such as Comedy, Romance, Shounen, Supernatural, Sci-Fi, Drama, Adventure, Fantasy, Action."
66165,"This person likes anime genres such as Comedy, Romance, School, Sci-Fi, Drama, Slice of Life, Action."
66166,"This person likes anime genres such as Comedy, Shounen, School, Supernatural, Adventure, Historical, Slice of Life, Fantasy, Military, Action."
66174,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Supernatural, Drama, Adventure, Fantasy, Action, Thriller."
66181,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Psychological, Fantasy, Action."
66195,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Adventure, Slice of Life, Seinen, Fantasy, Military, Action, Mecha."
66200,"This person likes anime genres such as Comedy, Romance, Sci-Fi, Drama, Historical, Adventure, Slice of Life, Fantasy, Action."
66211,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Harem."
66232,"This person likes anime genres such as Supernatural, Drama, Adventure, Slice of Life, Seinen, Fantasy, Shounen, Demons, Romance, Sci-Fi, Action, Parody, Harem, Thriller, Comedy, School, Military, Super Power, Ecchi."
66235,"This person likes anime genres such as Comedy, School, Drama, Adventure, Slice of Life, Action."
66245,"This person likes anime genres such as Comedy, Shounen, Supernatural, Adventure, Shoujo, Fantasy, Action, Magic."
66247,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Fantasy, Action, Sports."
66250,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Supernatural, Drama, Adventure, Slice of Life, Fantasy, Military, Action, Magic, Harem, Ecchi."
66252,"This person likes anime genres such as Comedy, Romance, Shounen, School, Sci-Fi, Drama, Military, Action, Mecha."
66253,"This person likes anime genres such as Comedy, Romance, School, Supernatural, Sci-Fi, Drama, Seinen, Slice of Life, Fantasy, Action, Demons, Harem, Ecchi."
66267,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Supernatural, Drama, Adventure, Fantasy."
66274,"This person likes anime genres such as Comedy, Shounen, Sci-Fi, Drama, Adventure, Fantasy, Action, Magic."
